Timestamp,Value,Type
18:20:45.114,"-9\r\n",received
18:20:45.114,"-43\r\n",received
18:20:45.114,"-67\r\n",received
18:20:45.114,"-37\r\n",received
18:20:45.114,"-130\r\n",received
18:20:45.114,"-116\r\n",received
18:20:45.114,"-140\r\n",received
18:20:45.114,"-143\r\n",received
18:20:45.114,"-231\r\n",received
18:20:45.114,"-288\r\n",received
18:20:45.114,"-400\r\n",received
18:20:45.114,"-515\r\n",received
18:20:45.114,"-589\r\n",received
18:20:45.114,"-661\r\n",received
18:20:45.114,"-675\r\n",received
18:20:45.114,"-640\r\n",received
18:20:45.114,"-627\r\n",received
18:20:45.114,"-569\r\n",received
18:20:45.114,"-466\r\n",received
18:20:45.114,"-314\r\n",received
18:20:45.114,"-138\r\n",received
18:20:45.114,"-45\r\n",received
18:20:45.114,"33\r\n",received
18:20:45.114,"119\r\n",received
18:20:45.114,"201\r\n",received
18:20:45.114,"277\r\n",received
18:20:45.114,"298\r\n",received
18:20:45.114,"334\r\n",received
18:20:45.133,"320\r\n",received
18:20:45.133,"318\r\n",received
18:20:45.133,"281\r\n",received
18:20:45.133,"204\r\n",received
18:20:45.133,"70\r\n",received
18:20:45.133,"-15\r\n",received
18:20:45.133,"-65\r\n",received
18:20:45.133,"-119\r\n",received
18:20:45.133,"-167\r\n",received
18:20:45.133,"-307\r\n",received
18:20:45.133,"-365\r\n",received
18:20:45.133,"-442\r\n",received
18:20:45.133,"-450\r\n",received
18:20:45.133,"-410\r\n",received
18:20:45.133,"-343\r\n",received
18:20:45.133,"-310\r\n",received
18:20:45.133,"-284\r\n",received
18:20:45.133,"-128\r\n",received
18:20:45.141,"10\r\n",received
18:20:45.141,"76\r\n",received
18:20:45.141,"160\r\n",received
18:20:45.141,"217\r\n",received
18:20:45.141,"234\r\n",received
18:20:45.141,"181\r\n",received
18:20:45.141,"159\r\n",received
18:20:45.141,"152\r\n",received
18:20:45.141,"36\r\n",received
18:20:45.141,"-19\r\n",received
18:20:45.141,"-82\r\n",received
18:20:45.141,"-108\r\n",received
18:20:45.141,"-145\r\n",received
18:20:45.141,"-195\r\n",received
18:20:45.141,"-268\r\n",received
18:20:45.141,"-347\r\n",received
18:20:45.141,"-424\r\n",received
18:20:45.141,"-552\r\n",received
18:20:45.141,"-640\r\n",received
18:20:45.141,"-714\r\n",received
18:20:45.141,"-735\r\n",received
18:20:45.141,"-753\r\n",received
18:20:45.141,"-617\r\n",received
18:20:45.141,"-421\r\n",received
18:20:45.141,"-250\r\n",received
18:20:45.141,"-108\r\n",received
18:20:45.141,"30\r\n",received
18:20:45.141,"153\r\n",received
18:20:45.141,"239\r\n",received
18:20:45.141,"258\r\n",received
18:20:45.141,"327\r\n",received
18:20:45.141,"368\r\n",received
18:20:45.141,"337\r\n",received
18:20:45.141,"330\r\n",received
18:20:45.141,"367\r\n",received
18:20:45.141,"367\r\n",received
18:20:45.141,"232\r\n",received
18:20:45.141,"132\r\n",received
18:20:45.141,"44\r\n",received
18:20:45.141,"-22\r\n",received
18:20:45.141,"-154\r\n",received
18:20:45.141,"529\r\n",received
18:20:45.141,"481\r\n",received
18:20:45.141,"357\r\n",received
18:20:45.141,"247\r\n",received
18:20:45.141,"145\r\n",received
18:20:45.141,"53\r\n",received
18:20:45.141,"16\r\n",received
18:20:45.141,"-43\r\n",received
18:20:45.141,"-147\r\n",received
18:20:45.141,"-251\r\n",received
18:20:45.141,"-326\r\n",received
18:20:45.141,"-365\r\n",received
18:20:45.141,"-366\r\n",received
18:20:45.141,"-364\r\n",received
18:20:45.141,"-323\r\n",received
18:20:45.141,"-283\r\n",received
18:20:45.141,"-223\r\n",received
18:20:45.159,"-109\r\n",received
18:20:45.159,"2\r\n",received
18:20:45.159,"107\r\n",received
18:20:45.159,"206\r\n",received
18:20:45.159,"358\r\n",received
18:20:45.159,"479\r\n",received
18:20:45.159,"530\r\n",received
18:20:45.159,"540\r\n",received
18:20:45.159,"498\r\n",received
18:20:45.159,"429\r\n",received
18:20:45.159,"331\r\n",received
18:20:45.159,"220\r\n",received
18:20:45.159,"156\r\n",received
18:20:45.159,"56\r\n",received
18:20:45.159,"-76\r\n",received
18:20:45.159,"-143\r\n",received
18:20:45.159,"-159\r\n",received
18:20:45.159,"-170\r\n",received
18:20:45.159,"-189\r\n",received
18:20:45.159,"-259\r\n",received
18:20:45.159,"-350\r\n",received
18:20:45.159,"-417\r\n",received
18:20:45.159,"-440\r\n",received
18:20:45.159,"-462\r\n",received
18:20:45.159,"-527\r\n",received
18:20:45.159,"-565\r\n",received
18:20:45.159,"-567\r\n",received
18:20:45.159,"-522\r\n",received
18:20:45.159,"-328\r\n",received
18:20:45.159,"-92\r\n",received
18:20:45.159,"144\r\n",received
18:20:45.159,"343\r\n",received
18:20:45.159,"489\r\n",received
18:20:45.159,"613\r\n",received
18:20:45.159,"691\r\n",received
18:20:45.159,"674\r\n",received
18:20:45.159,"635\r\n",received
18:20:45.159,"585\r\n",received
18:20:45.159,"527\r\n",received
18:20:45.159,"473\r\n",received
18:20:45.159,"438\r\n",received
18:20:45.159,"364\r\n",received
18:20:45.159,"224\r\n",received
18:20:45.159,"-549\r\n",received
18:20:45.159,"-486\r\n",received
18:20:45.159,"-383\r\n",received
18:20:45.159,"-251\r\n",received
18:20:45.159,"-86\r\n",received
18:20:45.159,"96\r\n",received
18:20:45.159,"250\r\n",received
18:20:45.159,"384\r\n",received
18:20:45.159,"491\r\n",received
18:20:45.159,"501\r\n",received
18:20:45.159,"406\r\n",received
18:20:45.159,"289\r\n",received
18:20:45.159,"242\r\n",received
18:20:45.159,"237\r\n",received
18:20:45.159,"291\r\n",received
18:20:45.159,"281\r\n",received
18:20:45.159,"234\r\n",received
18:20:45.159,"131\r\n",received
18:20:45.159,"13\r\n",received
18:20:45.176,"-91\r\n",received
18:20:45.176,"-156\r\n",received
18:20:45.176,"-184\r\n",received
18:20:45.176,"-231\r\n",received
18:20:45.176,"-225\r\n",received
18:20:45.176,"-219\r\n",received
18:20:45.176,"-186\r\n",received
18:20:45.176,"-132\r\n",received
18:20:45.176,"-99\r\n",received
18:20:45.176,"-70\r\n",received
18:20:45.176,"-40\r\n",received
18:20:45.176,"-11\r\n",received
18:20:45.176,"37\r\n",received
18:20:45.176,"108\r\n",received
18:20:45.176,"200\r\n",received
18:20:45.176,"282\r\n",received
18:20:45.176,"378\r\n",received
18:20:45.176,"433\r\n",received
18:20:45.176,"442\r\n",received
18:20:45.176,"373\r\n",received
18:20:45.176,"264\r\n",received
18:20:45.176,"158\r\n",received
18:20:45.176,"42\r\n",received
18:20:45.176,"-39\r\n",received
18:20:45.176,"-107\r\n",received
18:20:45.176,"-127\r\n",received
18:20:45.176,"-135\r\n",received
18:20:45.176,"-143\r\n",received
18:20:45.176,"-125\r\n",received
18:20:45.176,"-124\r\n",received
18:20:45.176,"-157\r\n",received
18:20:45.176,"-218\r\n",received
18:20:45.176,"-281\r\n",received
18:20:45.176,"-318\r\n",received
18:20:45.176,"-229\r\n",received
18:20:45.176,"-57\r\n",received
18:20:45.176,"99\r\n",received
18:20:45.176,"248\r\n",received
18:20:45.176,"304\r\n",received
18:20:45.176,"361\r\n",received
18:20:45.176,"395\r\n",received
18:20:45.176,"390\r\n",received
18:20:45.176,"354\r\n",received
18:20:45.176,"306\r\n",received
18:20:45.176,"268\r\n",received
18:20:45.176,"188\r\n",received
18:20:45.176,"115\r\n",received
18:20:45.176,"59\r\n",received
18:20:45.176,"48\r\n",received
18:20:45.176,"-2\r\n",received
18:20:45.176,"-44\r\n",received
18:20:45.176,"-118\r\n",received
18:20:45.176,"-242\r\n",received
18:20:45.187,"-350\r\n",received
18:20:45.187,"-452\r\n",received
18:20:45.187,"-533\r\n",received
18:20:45.187,"-581\r\n",received
18:20:45.187,"-537\r\n",received
18:20:45.187,"-490\r\n",received
18:20:45.187,"-376\r\n",received
18:20:45.187,"-231\r\n",received
18:20:45.187,"-66\r\n",received
18:20:45.187,"119\r\n",received
18:20:45.187,"228\r\n",received
18:20:45.187,"276\r\n",received
18:20:45.187,"273\r\n",received
18:20:45.187,"306\r\n",received
18:20:45.187,"339\r\n",received
18:20:45.187,"342\r\n",received
18:20:45.187,"319\r\n",received
18:20:45.187,"288\r\n",received
18:20:45.187,"225\r\n",received
18:20:45.187,"184\r\n",received
18:20:45.187,"128\r\n",received
18:20:45.187,"51\r\n",received
18:20:45.187,"-44\r\n",received
18:20:45.187,"-150\r\n",received
18:20:45.187,"-235\r\n",received
18:20:45.187,"-298\r\n",received
18:20:45.187,"-291\r\n",received
18:20:45.187,"-295\r\n",received
18:20:45.187,"-261\r\n",received
18:20:45.187,"-254\r\n",received
18:20:45.187,"-241\r\n",received
18:20:45.187,"-200\r\n",received
18:20:45.187,"-191\r\n",received
18:20:45.187,"-160\r\n",received
18:20:45.187,"-117\r\n",received
18:20:45.187,"-22\r\n",received
18:20:45.187,"79\r\n",received
18:20:45.187,"169\r\n",received
18:20:45.187,"254\r\n",received
18:20:45.187,"322\r\n",received
18:20:45.187,"130\r\n",received
18:20:45.187,"44\r\n",received
18:20:45.187,"-2\r\n",received
18:20:45.187,"-49\r\n",received
18:20:45.187,"-45\r\n",received
18:20:45.187,"-42\r\n",received
18:20:45.187,"-54\r\n",received
18:20:45.187,"-64\r\n",received
18:20:45.187,"-109\r\n",received
18:20:45.187,"-125\r\n",received
18:20:45.187,"-159\r\n",received
18:20:45.187,"-212\r\n",received
18:20:45.187,"-284\r\n",received
18:20:45.187,"-312\r\n",received
18:20:45.187,"-356\r\n",received
18:20:45.204,"-395\r\n",received
18:20:45.204,"-450\r\n",received
18:20:45.204,"-489\r\n",received
18:20:45.204,"-449\r\n",received
18:20:45.204,"-407\r\n",received
18:20:45.204,"-325\r\n",received
18:20:45.204,"-236\r\n",received
18:20:45.204,"-104\r\n",received
18:20:45.204,"18\r\n",received
18:20:45.204,"132\r\n",received
18:20:45.204,"209\r\n",received
18:20:45.204,"273\r\n",received
18:20:45.204,"337\r\n",received
18:20:45.204,"366\r\n",received
18:20:45.204,"366\r\n",received
18:20:45.204,"362\r\n",received
18:20:45.204,"362\r\n",received
18:20:45.204,"305\r\n",received
18:20:45.204,"214\r\n",received
18:20:45.204,"88\r\n",received
18:20:45.204,"-32\r\n",received
18:20:45.204,"-174\r\n",received
18:20:45.204,"-270\r\n",received
18:20:45.204,"-379\r\n",received
18:20:45.204,"-447\r\n",received
18:20:45.204,"-483\r\n",received
18:20:45.204,"-506\r\n",received
18:20:45.204,"-522\r\n",received
18:20:45.204,"-522\r\n",received
18:20:45.204,"-446\r\n",received
18:20:45.204,"-394\r\n",received
18:20:45.204,"-281\r\n",received
18:20:45.204,"-184\r\n",received
18:20:45.204,"-62\r\n",received
18:20:45.216,"85\r\n",received
18:20:45.216,"194\r\n",received
18:20:45.216,"288\r\n",received
18:20:45.216,"306\r\n",received
18:20:45.216,"350\r\n",received
18:20:45.216,"343\r\n",received
18:20:45.216,"315\r\n",received
18:20:45.216,"289\r\n",received
18:20:45.216,"248\r\n",received
18:20:45.216,"197\r\n",received
18:20:45.216,"159\r\n",received
18:20:45.216,"101\r\n",received
18:20:45.216,"19\r\n",received
18:20:45.216,"-34\r\n",received
18:20:45.216,"-102\r\n",received
18:20:45.216,"-147\r\n",received
18:20:45.216,"-219\r\n",received
18:20:45.216,"-271\r\n",received
18:20:45.216,"-322\r\n",received
18:20:45.216,"-334\r\n",received
18:20:45.216,"-299\r\n",received
18:20:45.216,"-215\r\n",received
18:20:45.216,"-86\r\n",received
18:20:45.216,"22\r\n",received
18:20:45.216,"89\r\n",received
18:20:45.216,"119\r\n",received
18:20:45.216,"153\r\n",received
18:20:45.216,"187\r\n",received
18:20:45.216,"182\r\n",received
18:20:45.216,"188\r\n",received
18:20:45.216,"216\r\n",received
18:20:45.216,"244\r\n",received
18:20:45.216,"297\r\n",received
18:20:45.216,"306\r\n",received
18:20:45.216,"297\r\n",received
18:20:45.216,"249\r\n",received
18:20:45.216,"204\r\n",received
18:20:45.216,"153\r\n",received
18:20:45.216,"92\r\n",received
18:20:45.216,"66\r\n",received
18:20:45.216,"23\r\n",received
18:20:45.216,"-1\r\n",received
18:20:45.216,"-26\r\n",received
18:20:45.216,"-30\r\n",received
18:20:45.216,"-40\r\n",received
18:20:45.216,"-41\r\n",received
18:20:45.216,"-249\r\n",received
18:20:45.216,"-295\r\n",received
18:20:45.216,"-368\r\n",received
18:20:45.216,"-424\r\n",received
18:20:45.216,"-487\r\n",received
18:20:45.216,"-451\r\n",received
18:20:45.216,"-425\r\n",received
18:20:45.216,"-407\r\n",received
18:20:45.216,"-394\r\n",received
18:20:45.216,"-402\r\n",received
18:20:45.216,"-320\r\n",received
18:20:45.216,"-193\r\n",received
18:20:45.216,"-47\r\n",received
18:20:45.216,"80\r\n",received
18:20:45.230,"224\r\n",received
18:20:45.230,"370\r\n",received
18:20:45.230,"467\r\n",received
18:20:45.230,"553\r\n",received
18:20:45.230,"548\r\n",received
18:20:45.230,"464\r\n",received
18:20:45.230,"376\r\n",received
18:20:45.230,"248\r\n",received
18:20:45.230,"128\r\n",received
18:20:45.230,"0\r\n",received
18:20:45.230,"-111\r\n",received
18:20:45.230,"-171\r\n",received
18:20:45.230,"-213\r\n",received
18:20:45.230,"-235\r\n",received
18:20:45.230,"-296\r\n",received
18:20:45.230,"-370\r\n",received
18:20:45.230,"-413\r\n",received
18:20:45.230,"-416\r\n",received
18:20:45.230,"-399\r\n",received
18:20:45.230,"-359\r\n",received
18:20:45.230,"-347\r\n",received
18:20:45.230,"-335\r\n",received
18:20:45.230,"-261\r\n",received
18:20:45.230,"-141\r\n",received
18:20:45.230,"12\r\n",received
18:20:45.230,"142\r\n",received
18:20:45.230,"240\r\n",received
18:20:45.230,"300\r\n",received
18:20:45.230,"350\r\n",received
18:20:45.230,"366\r\n",received
18:20:45.230,"359\r\n",received
18:20:45.230,"335\r\n",received
18:20:45.230,"278\r\n",received
18:20:45.230,"199\r\n",received
18:20:45.230,"88\r\n",received
18:20:45.230,"14\r\n",received
18:20:45.230,"-62\r\n",received
18:20:45.230,"-127\r\n",received
18:20:45.230,"-190\r\n",received
18:20:45.230,"-8\r\n",received
18:20:45.230,"-3\r\n",received
18:20:45.230,"-52\r\n",received
18:20:45.230,"-106\r\n",received
18:20:45.230,"-157\r\n",received
18:20:45.230,"-212\r\n",received
18:20:45.230,"-253\r\n",received
18:20:45.230,"-283\r\n",received
18:20:45.230,"-229\r\n",received
18:20:45.230,"-149\r\n",received
18:20:45.230,"-33\r\n",received
18:20:45.230,"26\r\n",received
18:20:45.230,"34\r\n",received
18:20:45.230,"37\r\n",received
18:20:45.230,"5\r\n",received
18:20:45.230,"-41\r\n",received
18:20:45.264,"-114\r\n",received
18:20:45.264,"-113\r\n",received
18:20:45.264,"-68\r\n",received
18:20:45.264,"39\r\n",received
18:20:45.264,"180\r\n",received
18:20:45.264,"303\r\n",received
18:20:45.264,"390\r\n",received
18:20:45.264,"468\r\n",received
18:20:45.264,"489\r\n",received
18:20:45.264,"385\r\n",received
18:20:45.264,"286\r\n",received
18:20:45.264,"224\r\n",received
18:20:45.264,"176\r\n",received
18:20:45.264,"138\r\n",received
18:20:45.264,"64\r\n",received
18:20:45.264,"4\r\n",received
18:20:45.264,"-71\r\n",received
18:20:45.264,"-84\r\n",received
18:20:45.264,"-114\r\n",received
18:20:45.264,"-156\r\n",received
18:20:45.264,"-167\r\n",received
18:20:45.264,"-206\r\n",received
18:20:45.264,"-253\r\n",received
18:20:45.264,"-300\r\n",received
18:20:45.264,"-261\r\n",received
18:20:45.264,"-273\r\n",received
18:20:45.264,"-228\r\n",received
18:20:45.264,"-167\r\n",received
18:20:45.264,"-168\r\n",received
18:20:45.264,"-174\r\n",received
18:20:45.264,"-167\r\n",received
18:20:45.264,"-116\r\n",received
18:20:45.264,"-62\r\n",received
18:20:45.264,"88\r\n",received
18:20:45.264,"232\r\n",received
18:20:45.264,"371\r\n",received
18:20:45.264,"470\r\n",received
18:20:45.264,"526\r\n",received
18:20:45.264,"541\r\n",received
18:20:45.264,"489\r\n",received
18:20:45.264,"473\r\n",received
18:20:45.264,"-110\r\n",received
18:20:45.264,"-66\r\n",received
18:20:45.264,"5\r\n",received
18:20:45.264,"85\r\n",received
18:20:45.264,"190\r\n",received
18:20:45.264,"273\r\n",received
18:20:45.264,"349\r\n",received
18:20:45.264,"343\r\n",received
18:20:45.264,"242\r\n",received
18:20:45.264,"166\r\n",received
18:20:45.264,"106\r\n",received
18:20:45.264,"88\r\n",received
18:20:45.264,"55\r\n",received
18:20:45.264,"47\r\n",received
18:20:45.264,"25\r\n",received
18:20:45.264,"12\r\n",received
18:20:45.264,"12\r\n",received
18:20:45.264,"-37\r\n",received
18:20:45.264,"-53\r\n",received
18:20:45.264,"-101\r\n",received
18:20:45.305,"-200\r\n",received
18:20:45.305,"-325\r\n",received
18:20:45.305,"-370\r\n",received
18:20:45.305,"-332\r\n",received
18:20:45.305,"-282\r\n",received
18:20:45.305,"-166\r\n",received
18:20:45.305,"-87\r\n",received
18:20:45.305,"56\r\n",received
18:20:45.305,"194\r\n",received
18:20:45.305,"256\r\n",received
18:20:45.305,"330\r\n",received
18:20:45.305,"361\r\n",received
18:20:45.305,"352\r\n",received
18:20:45.305,"320\r\n",received
18:20:45.305,"255\r\n",received
18:20:45.305,"220\r\n",received
18:20:45.305,"229\r\n",received
18:20:45.305,"250\r\n",received
18:20:45.305,"209\r\n",received
18:20:45.305,"164\r\n",received
18:20:45.305,"108\r\n",received
18:20:45.305,"64\r\n",received
18:20:45.305,"-21\r\n",received
18:20:45.305,"-147\r\n",received
18:20:45.305,"-216\r\n",received
18:20:45.305,"-250\r\n",received
18:20:45.305,"-253\r\n",received
18:20:45.305,"-247\r\n",received
18:20:45.305,"-218\r\n",received
18:20:45.305,"-134\r\n",received
18:20:45.305,"-65\r\n",received
18:20:45.305,"-36\r\n",received
18:20:45.305,"-59\r\n",received
18:20:45.305,"-40\r\n",received
18:20:45.305,"31\r\n",received
18:20:45.305,"62\r\n",received
18:20:45.305,"55\r\n",received
18:20:45.305,"66\r\n",received
18:20:45.305,"142\r\n",received
18:20:45.305,"224\r\n",received
18:20:45.305,"286\r\n",received
18:20:45.305,"307\r\n",received
18:20:45.305,"313\r\n",received
18:20:45.305,"-18\r\n",received
18:20:45.305,"-12\r\n",received
18:20:45.305,"-17\r\n",received
18:20:45.305,"-38\r\n",received
18:20:45.305,"-88\r\n",received
18:20:45.305,"-114\r\n",received
18:20:45.305,"-113\r\n",received
18:20:45.305,"-7\r\n",received
18:20:45.305,"139\r\n",received
18:20:45.305,"198\r\n",received
18:20:45.305,"249\r\n",received
18:20:45.305,"257\r\n",received
18:20:45.305,"261\r\n",received
18:20:45.305,"186\r\n",received
18:20:45.305,"63\r\n",received
18:20:45.305,"-17\r\n",received
18:20:45.305,"-72\r\n",received
18:20:45.350,"-80\r\n",received
18:20:45.350,"-87\r\n",received
18:20:45.350,"-62\r\n",received
18:20:45.350,"13\r\n",received
18:20:45.350,"78\r\n",received
18:20:45.350,"67\r\n",received
18:20:45.350,"34\r\n",received
18:20:45.350,"-19\r\n",received
18:20:45.350,"-66\r\n",received
18:20:45.350,"-145\r\n",received
18:20:45.350,"-194\r\n",received
18:20:45.350,"-205\r\n",received
18:20:45.350,"-219\r\n",received
18:20:45.350,"-160\r\n",received
18:20:45.350,"-131\r\n",received
18:20:45.350,"-128\r\n",received
18:20:45.350,"-102\r\n",received
18:20:45.350,"-99\r\n",received
18:20:45.350,"-150\r\n",received
18:20:45.350,"-230\r\n",received
18:20:45.350,"-357\r\n",received
18:20:45.350,"-420\r\n",received
18:20:45.350,"-439\r\n",received
18:20:45.350,"-357\r\n",received
18:20:45.350,"-224\r\n",received
18:20:45.350,"-83\r\n",received
18:20:45.350,"73\r\n",received
18:20:45.350,"213\r\n",received
18:20:45.350,"266\r\n",received
18:20:45.350,"230\r\n",received
18:20:45.350,"137\r\n",received
18:20:45.350,"57\r\n",received
18:20:45.350,"42\r\n",received
18:20:45.350,"70\r\n",received
18:20:45.350,"72\r\n",received
18:20:45.350,"85\r\n",received
18:20:45.350,"100\r\n",received
18:20:45.350,"57\r\n",received
18:20:45.350,"-3\r\n",received
18:20:45.350,"-41\r\n",received
18:20:45.350,"-91\r\n",received
18:20:45.350,"-174\r\n",received
18:20:45.350,"-316\r\n",received
18:20:45.350,"-464\r\n",received
18:20:45.350,"-533\r\n",received
18:20:45.350,"-483\r\n",received
18:20:45.350,"-354\r\n",received
18:20:45.350,"-238\r\n",received
18:20:45.350,"-142\r\n",received
18:20:45.350,"-68\r\n",received
18:20:45.350,"-17\r\n",received
18:20:45.350,"22\r\n",received
18:20:45.350,"47\r\n",received
18:20:45.350,"120\r\n",received
18:20:45.350,"193\r\n",received
18:20:45.350,"232\r\n",received
18:20:45.350,"225\r\n",received
18:20:45.350,"199\r\n",received
18:20:45.350,"213\r\n",received
18:20:45.350,"248\r\n",received
18:20:45.350,"230\r\n",received
18:20:45.350,"187\r\n",received
18:20:45.350,"-240\r\n",received
18:20:45.350,"-206\r\n",received
18:20:45.350,"-156\r\n",received
18:20:45.350,"-97\r\n",received
18:20:45.350,"-23\r\n",received
18:20:45.350,"45\r\n",received
18:20:45.350,"105\r\n",received
18:20:45.350,"130\r\n",received
18:20:45.350,"131\r\n",received
18:20:45.350,"120\r\n",received
18:20:45.350,"143\r\n",received
18:20:45.350,"170\r\n",received
18:20:45.350,"117\r\n",received
18:20:45.350,"47\r\n",received
18:20:45.350,"-71\r\n",received
18:20:45.350,"-193\r\n",received
18:20:45.350,"-269\r\n",received
18:20:45.350,"-335\r\n",received
18:20:45.350,"-350\r\n",received
18:20:45.350,"-350\r\n",received
18:20:45.358,"-336\r\n",received
18:20:45.358,"-316\r\n",received
18:20:45.358,"-306\r\n",received
18:20:45.358,"-258\r\n",received
18:20:45.358,"-210\r\n",received
18:20:45.358,"-195\r\n",received
18:20:45.358,"-217\r\n",received
18:20:45.358,"-257\r\n",received
18:20:45.358,"-283\r\n",received
18:20:45.358,"-252\r\n",received
18:20:45.358,"-175\r\n",received
18:20:45.358,"-95\r\n",received
18:20:45.358,"7\r\n",received
18:20:45.358,"79\r\n",received
18:20:45.358,"97\r\n",received
18:20:45.358,"87\r\n",received
18:20:45.358,"42\r\n",received
18:20:45.358,"22\r\n",received
18:20:45.358,"-41\r\n",received
18:20:45.358,"-79\r\n",received
18:20:45.358,"-111\r\n",received
18:20:45.358,"-152\r\n",received
18:20:45.358,"-142\r\n",received
18:20:45.358,"-114\r\n",received
18:20:45.358,"-77\r\n",received
18:20:45.358,"-71\r\n",received
18:20:45.358,"-65\r\n",received
18:20:45.358,"-93\r\n",received
18:20:45.358,"-117\r\n",received
18:20:45.358,"-174\r\n",received
18:20:45.358,"-187\r\n",received
18:20:45.358,"-197\r\n",received
18:20:45.358,"-192\r\n",received
18:20:45.358,"-137\r\n",received
18:20:45.358,"-129\r\n",received
18:20:45.358,"-121\r\n",received
18:20:45.358,"-136\r\n",received
18:20:45.358,"-172\r\n",received
18:20:45.358,"-196\r\n",received
18:20:45.358,"-218\r\n",received
18:20:45.358,"-266\r\n",received
18:20:45.358,"40\r\n",received
18:20:45.358,"59\r\n",received
18:20:45.358,"56\r\n",received
18:20:45.358,"69\r\n",received
18:20:45.358,"58\r\n",received
18:20:45.358,"24\r\n",received
18:20:45.358,"-23\r\n",received
18:20:45.358,"-44\r\n",received
18:20:45.358,"-46\r\n",received
18:20:45.358,"-69\r\n",received
18:20:45.358,"-80\r\n",received
18:20:45.358,"-105\r\n",received
18:20:45.358,"-121\r\n",received
18:20:45.358,"-125\r\n",received
18:20:45.358,"-162\r\n",received
18:20:45.373,"-174\r\n",received
18:20:45.373,"-159\r\n",received
18:20:45.373,"-157\r\n",received
18:20:45.373,"-201\r\n",received
18:20:45.373,"-257\r\n",received
18:20:45.373,"-295\r\n",received
18:20:45.373,"-322\r\n",received
18:20:45.373,"-353\r\n",received
18:20:45.373,"-367\r\n",received
18:20:45.373,"-256\r\n",received
18:20:45.373,"-107\r\n",received
18:20:45.373,"22\r\n",received
18:20:45.373,"165\r\n",received
18:20:45.373,"289\r\n",received
18:20:45.378,"426\r\n",received
18:20:45.378,"487\r\n",received
18:20:45.378,"434\r\n",received
18:20:45.378,"344\r\n",received
18:20:45.378,"299\r\n",received
18:20:45.378,"302\r\n",received
18:20:45.378,"237\r\n",received
18:20:45.378,"157\r\n",received
18:20:45.378,"82\r\n",received
18:20:45.378,"32\r\n",received
18:20:45.378,"-36\r\n",received
18:20:45.378,"-102\r\n",received
18:20:45.378,"-119\r\n",received
18:20:45.378,"-119\r\n",received
18:20:45.378,"-125\r\n",received
18:20:45.378,"-219\r\n",received
18:20:45.378,"-295\r\n",received
18:20:45.378,"-318\r\n",received
18:20:45.378,"-290\r\n",received
18:20:45.378,"-245\r\n",received
18:20:45.378,"-178\r\n",received
18:20:45.378,"-25\r\n",received
18:20:45.378,"136\r\n",received
18:20:45.378,"259\r\n",received
18:20:45.378,"323\r\n",received
18:20:45.378,"336\r\n",received
18:20:45.378,"380\r\n",received
18:20:45.378,"380\r\n",received
18:20:45.378,"301\r\n",received
18:20:45.378,"212\r\n",received
18:20:45.378,"137\r\n",received
18:20:45.378,"130\r\n",received
18:20:45.378,"100\r\n",received
18:20:45.378,"-470\r\n",received
18:20:45.378,"-451\r\n",received
18:20:45.378,"-447\r\n",received
18:20:45.378,"-349\r\n",received
18:20:45.378,"-203\r\n",received
18:20:45.378,"-46\r\n",received
18:20:45.378,"133\r\n",received
18:20:45.378,"278\r\n",received
18:20:45.378,"381\r\n",received
18:20:45.378,"442\r\n",received
18:20:45.378,"448\r\n",received
18:20:45.378,"456\r\n",received
18:20:45.378,"448\r\n",received
18:20:45.378,"443\r\n",received
18:20:45.378,"401\r\n",received
18:20:45.378,"292\r\n",received
18:20:45.378,"230\r\n",received
18:20:45.378,"170\r\n",received
18:20:45.378,"91\r\n",received
18:20:45.378,"13\r\n",received
18:20:45.378,"-90\r\n",received
18:20:45.378,"-193\r\n",received
18:20:45.378,"-285\r\n",received
18:20:45.378,"-382\r\n",received
18:20:45.378,"-422\r\n",received
18:20:45.378,"-395\r\n",received
18:20:45.378,"-316\r\n",received
18:20:45.378,"-219\r\n",received
18:20:45.378,"-154\r\n",received
18:20:45.378,"-61\r\n",received
18:20:45.378,"82\r\n",received
18:20:45.378,"207\r\n",received
18:20:45.378,"290\r\n",received
18:20:45.378,"322\r\n",received
18:20:45.378,"328\r\n",received
18:20:45.378,"314\r\n",received
18:20:45.378,"289\r\n",received
18:20:45.378,"262\r\n",received
18:20:45.378,"251\r\n",received
18:20:45.378,"237\r\n",received
18:20:45.378,"180\r\n",received
18:20:45.378,"109\r\n",received
18:20:45.378,"52\r\n",received
18:20:45.378,"42\r\n",received
18:20:45.378,"18\r\n",received
18:20:45.378,"-60\r\n",received
18:20:45.378,"-134\r\n",received
18:20:45.378,"-177\r\n",received
18:20:45.378,"-180\r\n",received
18:20:45.378,"-186\r\n",received
18:20:45.378,"-151\r\n",received
18:20:45.378,"-96\r\n",received
18:20:45.378,"-4\r\n",received
18:20:45.378,"31\r\n",received
18:20:45.378,"12\r\n",received
18:20:45.378,"-46\r\n",received
18:20:45.378,"-106\r\n",received
18:20:45.378,"-142\r\n",received
18:20:45.378,"-204\r\n",received
18:20:45.378,"-220\r\n",received
18:20:45.378,"-244\r\n",received
18:20:45.378,"117\r\n",received
18:20:45.378,"60\r\n",received
18:20:45.378,"-74\r\n",received
18:20:45.378,"-199\r\n",received
18:20:45.378,"-243\r\n",received
18:20:45.378,"-269\r\n",received
18:20:45.378,"-253\r\n",received
